"Параметр визита, ур. 1","Параметр визита, ур. 2","Параметр визита, ур. 3","Параметр визита, ур. 4","Параметр визита, ур. 5","Визиты","Посетители","Роботность","Сумма параметров визитов","Среднее параметров визитов","Количество параметров визитов","Отказы","Глубина просмотра","Время на сайте"
"badWord","длан","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","39","0.0","2.0285714285714285","01:14:20"
"badWord","докр","Не определено","Не определено","Не определено","35","34","0.0","0","0.0","43","0.0","1.6","01:16:29"
"badWord","долги","Не определено","Не определено","Не определено","35","34","0.0","0","0.0","41","0.0","1.6","01:07:18"
"badWord","дрет","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","47","0.0","1.6285714285714286","01:09:01"
"badWord","дроба","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","45","0.0","2.257142857142857","00:56:17"
"badWord","дука","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","41","0.0","2.4857142857142858","01:08:19"
"badWord","енор","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","38","0.0","8.2","00:50:07"
"badWord","жарт","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","45","0.0","1.3428571428571427","01:06:48"
"badWord","жида","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","36","0.0","1.6571428571428573","01:22:11"
"badWord","зука","Не определено","Не определено","Не определено","35","35","0.0","0","0.0","44","0.02857142857142857","1.5142857142857142","00:57:22"
"badWord","иед","Не определено","Не определено","Не определено","35","34","0.0","0","0.0","37","0.02857142857142857","1.542857142857143","01:06:57"
